word,neighbor,distance
buzoneabais,pretinero,0.2944
buzoneabais,dispersan,0.2994
buzoneabais,paulatinamente,0.3000
buzoneabais,promovemos,0.3046
tonificador,chocheeis,0.1965
tonificador,merchanteria,0.2062
tonificador,murriaba,0.2410
tonificador,azotasteis,0.2472
tonificador,puases,0.2494
tonificador,desbloquearais,0.2605
tonificador,coceen,0.2644
tonificador,retorcedura,0.2658
tonificador,junceo,0.2755
tonificador,desaparteis,0.2774
empastelaras,pudieran,0.1806
empastelaras,desmeollabais,0.2591
empastelaras,embusteen,0.2883
empastelaras,salmasen,0.2945
empastelaras,acuerpen,0.2992
empastelaras,pullaramos,0.3037
empastelaras,conmemorarian,0.3078
empastelaras,atobe,0.3097
empastelaras,transfregabais,0.3144
empastelaras,atomizaban,0.3184
llapares,emborujando,0.1556
llapares,abancalaremos,0.2182
llapares,desensillarais,0.2620
llapares,asonaramos,0.2650
llapares,especulases,0.2780
llapares,desojasemos,0.3022
llapares,enloza,0.3024
llapares,desbragaron,0.3241
llapares,espigadillas,0.3332
llapares,balances,0.3358
tipazo,chiflara,0.1790
tipazo,dinamitarais,0.2237
tipazo,repajos,0.2283
tipazo,exir,0.2952
tipazo,emplumecido,0.3112
tipazo,rebautizaste,0.3137
tipazo,desenredas,0.3281
tipazo,compungieses,0.3293
tipazo,priorizad,0.3389
tipazo,atiriciaria,0.3470
tramontareis,desadeudases,0.2709
tramontareis,relajaren,0.2861
tramontareis,semblanteeis,0.2970
tramontareis,perpetuaron,0.3105
tramontareis,fisiquearais,0.3172
tramontareis,combinarian,0.3342
tramontareis,descobaja,0.3396
tramontareis,emparamare,0.3415
tramontareis,atemorizada,0.3565
tramontareis,aplantillado,0.3760
pipiolos,epitimad,0.1828
pipiolos,confrontaseis,0.2015
pipiolos,condonais,0.2924
pipiolos,enyugarais,0.2989
pipiolos,reintegrariamos,0.3196
pipiolos,topamos,0.3223
pipiolos,arija,0.3378
pipiolos,desdijisteis,0.3516
pipiolos,hijeabamos,0.3645
pipiolos,escaner,0.3698
monitorizaras,reglara,0.2598
monitorizaras,escriturare,0.3086
monitorizaras,encañasteis,0.3094
monitorizaras,espesaseis,0.3287
monitorizaras,rentilla,0.3345
monitorizaras,petroleais,0.3392
monitorizaras,sobrepujases,0.3414
monitorizaras,carraqueabas,0.3491
monitorizaras,acomodabas,0.3508
monitorizaras,malviviere,0.3562
alombariais,amezquindan,0.2007
alombariais,sesionaramos,0.2493
alombariais,frangollaron,0.2584
alombariais,topinera,0.2627
alombariais,parapeteando,0.2666
alombariais,zurcireis,0.2904
alombariais,noticiasen,0.3252
alombariais,jacarearan,0.3335
alombariais,desayudarias,0.3524
alombariais,abuñolais,0.3564
vasculares,rebinare,0.2272
vasculares,sofocadora,0.2543
vasculares,avicola,0.2775
vasculares,corqueis,0.2846
vasculares,brutalizabais,0.3416
vasculares,majagua,0.4312
vasculares,estructurando,0.4396
vasculares,engañaras,0.4416
vasculares,cerqueis,0.4435
vasculares,deshincad,0.4454
descarapelaba,recrudecieres,0.2491
descarapelaba,nielen,0.2604
descarapelaba,nasalizases,0.2862
descarapelaba,gomeres,0.3465
descarapelaba,mabolos,0.3528
descarapelaba,crispe,0.3799
descarapelaba,sombrereasteis,0.3864
descarapelaba,desniegues,0.3896
descarapelaba,hemoglobinuria,0.3904
descarapelaba,escaramuceeis,0.3911
bemol,incubemos,0.2011
bemol,entapicemos,0.2431
bemol,repropiaba,0.2522
bemol,centiloquio,0.2952
bemol,coscacheaba,0.3014
bemol,opinarian,0.3078
bemol,granallase,0.3164
bemol,registrasen,0.3203
bemol,dialogizariamos,0.3204
bemol,jujearas,0.3229
revistariais,desencapricha,0.2204
revistariais,quilmais,0.2250
revistariais,portazgase,0.2290
revistariais,apostatas,0.2401
revistariais,promocionemos,0.2582
revistariais,guarrazos,0.2637
revistariais,deformen,0.2690
revistariais,selladas,0.2704
revistariais,abarrancais,0.2802
revistariais,intereseis,0.2844
achotes,parpadearias,0.1848
achotes,regraciase,0.2111
achotes,negregaran,0.2431
achotes,aspereare,0.2789
achotes,chocharias,0.3108
achotes,zaparrastraste,0.3148
achotes,cotilleareis,0.3190
achotes,trincas,0.3215
achotes,soliviantas,0.3291
achotes,adehesemos,0.3451
parapeteada,editada,0.2325
parapeteada,entestad,0.3139
parapeteada,apozolan,0.3389
parapeteada,convulsionarian,0.3471
parapeteada,tomatales,0.3530
parapeteada,deportando,0.3697
parapeteada,prevaleciere,0.3765
parapeteada,neumatico,0.3780
parapeteada,aparten,0.3834
parapeteada,carromatero,0.3841
embozaria,preve,0.1374
embozaria,labiosas,0.1828
embozaria,escalfecemos,0.2146
embozaria,acoyundaremos,0.2449
embozaria,desahites,0.2462
embozaria,tenientes,0.2487
embozaria,entrecavando,0.2613
embozaria,teologizariais,0.2643
embozaria,municipalizadas,0.2701
embozaria,abarquille,0.2813
chirlatarian,falocraticas,0.2050
chirlatarian,traslucieron,0.2541
chirlatarian,belloteeis,0.2940
chirlatarian,atizonasen,0.2998
chirlatarian,dotaramos,0.3288
chirlatarian,cincograbados,0.3313
chirlatarian,pitases,0.3362
chirlatarian,preguntabamos,0.3515
chirlatarian,huyesen,0.3777
chirlatarian,encanalizais,0.3800
habitador,ambulasemos,0.2590
habitador,sorrapearais,0.2673
habitador,enyesando,0.2840
habitador,positives,0.3079
habitador,gemiqueado,0.3307
habitador,embebecidamente,0.3367
habitador,cinefilos,0.3385
habitador,esterilizases,0.3508
habitador,prestigiadoras,0.3539
habitador,arrotareis,0.3616
amellara,aportillaras,0.2942
amellara,mormarse,0.3138
amellara,exculpado,0.3441
amellara,sobrellevariamos,0.3592
amellara,carajon,0.3672
amellara,legalizares,0.3903
amellara,mugabais,0.3945
amellara,hidroxidos,0.4060
amellara,camanduleras,0.4064
amellara,reencuentran,0.4106
glias,glotoneado,0.2861
glias,preconcibierais,0.2880
glias,chancomere,0.3190
glias,introspectiva,0.3210
glias,ansiarias,0.3268
glias,adquiri,0.3362
glias,afianzarias,0.3402
glias,fenica,0.3468
glias,zambutiran,0.3485
glias,camelasteis,0.3577
translaciones,desvalorizabais,0.2128
translaciones,sirgabamos,0.2293
translaciones,adhiriese,0.2596
translaciones,pete,0.2855
translaciones,causearias,0.2860
translaciones,potenciadoras,0.2906
translaciones,nordesteasen,0.2920
translaciones,ilion,0.3078
translaciones,enrielaren,0.3203
translaciones,ventruda,0.3250
movible,manutuviere,0.1731
movible,veintisietes,0.1843
movible,mineralogias,0.2044
movible,alferazgos,0.2112
movible,viñadero,0.2245
movible,holleis,0.2258
movible,evaluariais,0.2434
movible,reedifique,0.2558
movible,soportariais,0.2562
movible,gauchearamos,0.2717
enlozanabais,decoccion,0.1897
enlozanabais,descatalogar,0.2725
enlozanabais,ensobeo,0.2804
enlozanabais,patiquebrasemos,0.3021
enlozanabais,acervais,0.3098
enlozanabais,sunco,0.3141
enlozanabais,impresionaran,0.3233
enlozanabais,ronceares,0.3336
enlozanabais,abatismo,0.3346
enlozanabais,enrocado,0.3500
acatarra,competeras,0.2002
acatarra,muchilero,0.3033
acatarra,anteveriais,0.3043
acatarra,ferrovia,0.3366
acatarra,garrapiñais,0.3675
acatarra,vitalizare,0.3710
acatarra,desconvocariais,0.3732
acatarra,disemina,0.3755
acatarra,insurgirian,0.3974
acatarra,lastaseis,0.3990
guarniste,emparafinaran,0.1750
guarniste,enchinarraste,0.2285
guarniste,barragana,0.2328
guarniste,atareamos,0.2436
guarniste,cachondo,0.2873
guarniste,diafragmasen,0.2894
guarniste,esquilen,0.3105
guarniste,biendras,0.3134
guarniste,aminoreis,0.3172
guarniste,pisparemos,0.3260
intruseis,retrancabamos,0.3213
intruseis,destapador,0.3229
intruseis,descruzas,0.3266
intruseis,alcalinizan,0.3286
intruseis,fisurarais,0.3299
intruseis,descuadrilare,0.3368
intruseis,harneros,0.3394
intruseis,enfrenabais,0.3398
intruseis,brisen,0.3471
intruseis,ingresamos,0.3483
hidrodinamicos,desertizado,0.2357
hidrodinamicos,emputecida,0.2613
hidrodinamicos,puritanismos,0.2760
hidrodinamicos,arugas,0.2761
hidrodinamicos,cabrillee,0.2795
hidrodinamicos,lloviznaremos,0.2828
hidrodinamicos,encoñado,0.2901
hidrodinamicos,letificaria,0.2990
hidrodinamicos,terapiases,0.3010
hidrodinamicos,estribarais,0.3171
ñores,cazurreria,0.2587
ñores,crinaramos,0.3172
ñores,tusabas,0.3287
ñores,consecuentes,0.3474
ñores,abriolaria,0.3501
ñores,deforestaban,0.3892
ñores,caducas,0.3946
ñores,escardases,0.3990
ñores,desvalorizada,0.4193
ñores,guitoneais,0.4309
distribuida,cuajaduras,0.1553
distribuida,espolvorizada,0.1575
distribuida,apitaran,0.1680
distribuida,zacatecanas,0.2065
distribuida,elucidarian,0.2177
distribuida,portazguen,0.2227
distribuida,suplantabais,0.2355
distribuida,humee,0.2478
distribuida,pereceabais,0.2478
distribuida,cauchad,0.2573
acachasen,latinizasen,0.2704
acachasen,abismas,0.3130
acachasen,chuleados,0.3279
acachasen,tarjaran,0.3349
acachasen,choyaremos,0.3396
acachasen,acanteados,0.3442
acachasen,cronometra,0.3468
acachasen,cuadruplicareis,0.3470
acachasen,bastardarian,0.3495
acachasen,escandieran,0.3496
caliculares,educirias,0.1961
caliculares,enseñorearais,0.2155
caliculares,culean,0.2520
caliculares,centellaria,0.2931
caliculares,plastecido,0.3026
caliculares,dotariamos,0.3183
caliculares,tractoreando,0.3275
caliculares,sobrevertiesen,0.3379
caliculares,umbraleis,0.3419
caliculares,amontonais,0.3431
atribularemos,achumicases,0.1415
atribularemos,validais,0.1777
atribularemos,perjurasen,0.1822
atribularemos,colmatase,0.1955
atribularemos,atrincherando,0.1980
atribularemos,parificando,0.1985
atribularemos,enlaciasteis,0.2417
atribularemos,oraran,0.2446
atribularemos,minutaron,0.2574
atribularemos,gladiador,0.2607
borracheeis,crispar,0.1879
borracheeis,aparentaras,0.2363
borracheeis,descontenteis,0.2638
borracheeis,descara,0.2920
borracheeis,pendejeado,0.3058
borracheeis,preconcibiendo,0.3428
borracheeis,desrizabais,0.3468
borracheeis,encostraria,0.3483
borracheeis,pinsapo,0.3493
borracheeis,jetado,0.3496
puaria,achaflanaramos,0.2002
puaria,iniciales,0.2161
puaria,trucidar,0.2193
puaria,delegarian,0.2215
puaria,desnudaramos,0.2267
puaria,ordenare,0.2345
puaria,tepiqueñas,0.2462
puaria,enculaban,0.2541
puaria,domeñeis,0.2767
puaria,septuplicareis,0.2833
penalizareis,desemblantabas,0.1890
penalizareis,ochentena,0.2223
penalizareis,fosilicemos,0.2251
penalizareis,abofabais,0.2290
penalizareis,halagariais,0.2602
penalizareis,criticabas,0.2624
penalizareis,tancaron,0.2814
penalizareis,flamencologo,0.2965
penalizareis,apercibieran,0.3011
penalizareis,amodorrabamos,0.3032
desfasaremos,entenebrecida,0.2685
desfasaremos,embecaduras,0.3011
desfasaremos,periodizare,0.3277
desfasaremos,empuñadores,0.3380
desfasaremos,amnistiando,0.3481
desfasaremos,desamarre,0.3587
desfasaremos,glandigera,0.3610
desfasaremos,morbido,0.3797
desfasaremos,cañaveral,0.3845
desfasaremos,recrujiria,0.4118
emburujar,reavivareis,0.1942
emburujar,bamboleara,0.2685
emburujar,subscritoras,0.3113
emburujar,floristerias,0.3365
emburujar,murices,0.3400
emburujar,rubros,0.3504
emburujar,sufumigacion,0.3532
emburujar,arietamos,0.3567
emburujar,luciaca,0.3674
emburujar,defalcasen,0.3711
reanimabamos,alforzaria,0.2037
reanimabamos,deshollejen,0.2467
reanimabamos,trasgrede,0.2478
reanimabamos,caroca,0.2714
reanimabamos,abruzaremos,0.2805
reanimabamos,garrapateaban,0.2824
reanimabamos,jasarais,0.2897
reanimabamos,magnificabas,0.2897
reanimabamos,cubileteabas,0.2999
reanimabamos,dupliques,0.3158
coordinadas,transfigurados,0.3227
coordinadas,tacañead,0.3277
coordinadas,rebordeaba,0.3455
coordinadas,descuidadas,0.3644
coordinadas,avejigad,0.3678
coordinadas,eferencia,0.3827
coordinadas,estorden,0.3859
coordinadas,barato,0.3935
coordinadas,vuelillos,0.3956
coordinadas,alidada,0.3961
implorabais,tripartitas,0.2170
implorabais,rayadillo,0.2706
implorabais,escocheramos,0.2752
implorabais,barritareis,0.2806
implorabais,ciguatariais,0.2939
implorabais,encambijaras,0.2964
implorabais,manojeas,0.3294
implorabais,zajon,0.3306
implorabais,prosperabas,0.3492
implorabais,llavearia,0.3495
embalumaron,conceptuases,0.2798
embalumaron,esgarrarias,0.3421
embalumaron,sobrenademos,0.3570
embalumaron,gravideces,0.3612
embalumaron,turqueareis,0.3625
embalumaron,mantellina,0.3634
embalumaron,insultare,0.3635
embalumaron,descafeinar,0.3695
embalumaron,incolora,0.3721
embalumaron,anfictionia,0.3762
pegaba,goteasemos,0.3357
pegaba,eucariontes,0.3430
pegaba,empinarian,0.3440
pegaba,vigilia,0.3631
pegaba,clorure,0.4159
pegaba,convide,0.4159
pegaba,menstruases,0.4177
pegaba,maiceadas,0.4195
pegaba,lactando,0.4276
pegaba,afistulaste,0.4276
soportaba,gravedumbres,0.2722
soportaba,descimbre,0.2922
soportaba,desatornillado,0.2956
soportaba,desasieseis,0.3056
soportaba,orquestaban,0.3162
soportaba,reverdecimiento,0.3212
soportaba,escoplearemos,0.3219
soportaba,concepcioneras,0.3276
soportaba,apercancamos,0.3317
soportaba,bereber,0.3351
embarullada,tardigrados,0.2145
embarullada,negreabamos,0.2738
embarullada,enjaulemos,0.2940
embarullada,demoniacos,0.3078
embarullada,antitabaco,0.3139
embarullada,cuantificaras,0.3143
embarullada,arrebujasteis,0.3149
embarullada,trapacetes,0.3194
embarullada,acojonares,0.3210
embarullada,grapados,0.3238
asimilaron,apuesta,0.1794
asimilaron,enajenando,0.2491
asimilaron,conformemente,0.2650
asimilaron,aguamelados,0.2799
asimilaron,empadronan,0.2890
asimilaron,pituteare,0.2933
asimilaron,malpararian,0.3185
asimilaron,deduzcas,0.3300
asimilaron,enfullabas,0.3382
asimilaron,chuchearias,0.3427
ocultaran,lacado,0.1851
ocultaran,acrecieran,0.2278
ocultaran,reflorecen,0.2354
ocultaran,salpullais,0.2589
ocultaran,alfolis,0.2714
ocultaran,reconfortantes,0.3118
ocultaran,jugares,0.3135
ocultaran,arrebañabais,0.3207
ocultaran,garbean,0.3274
ocultaran,retinol,0.3310
esperances,salaras,0.1526
esperances,novelaron,0.2621
esperances,dianas,0.2797
esperances,pretencioso,0.2931
esperances,quesean,0.2943
esperances,desviejo,0.3126
esperances,ensabanaramos,0.3129
esperances,desenfardaseis,0.3181
esperances,reinsertara,0.3203
esperances,presurizada,0.3259
clorformando,suplanteis,0.1482
clorformando,diezmase,0.1817
clorformando,algodoncillo,0.2234
clorformando,intensaseis,0.2295
clorformando,emborrachaba,0.2348
clorformando,croajaramos,0.2348
clorformando,desbragasemos,0.2391
clorformando,infurtimos,0.2421
clorformando,anublamos,0.2626
clorformando,desfachatadas,0.2719
trazareis,amunicionen,0.1803
trazareis,reacuñaremos,0.1877
trazareis,llovidos,0.2142
trazareis,aventurasen,0.2538
trazareis,mucoliticos,0.2718
trazareis,tempraneare,0.2815
trazareis,azagabas,0.2832
trazareis,gestarais,0.2876
trazareis,interventoras,0.3003
trazareis,nasalizarias,0.3055
candileja,enselvaramos,0.2833
candileja,fataliceis,0.2891
candileja,embojen,0.2938
candileja,rulando,0.2947
candileja,calafateos,0.3098
candileja,achulaseis,0.3144
candileja,trasuntaron,0.3187
candileja,arcionares,0.3199
candileja,felpearemos,0.3240
candileja,estacionase,0.3304
arrocharen,afogarias,0.2407
arrocharen,aunable,0.2585
arrocharen,polvoreo,0.2755
arrocharen,enalmagrado,0.3033
arrocharen,desprovisto,0.3165
arrocharen,rebañadura,0.3281
arrocharen,antropocentrica,0.3387
arrocharen,zurciriamos,0.3439
arrocharen,nominan,0.3439
arrocharen,enlodazan,0.3443
normana,erupcionado,0.1544
normana,beatifique,0.2063
normana,embaldosadura,0.2414
normana,areolar,0.2546
normana,despilfarraban,0.2921
normana,razonaseis,0.2944
normana,descarrillabais,0.3019
normana,enconfitareis,0.3170
normana,aduriesen,0.3182
normana,guachen,0.3316
remites,gallofeasemos,0.2640
remites,perduraremos,0.2647
remites,forzamiento,0.2820
remites,elijemos,0.2886
remites,recorvemos,0.2941
remites,blinco,0.3047
remites,desangraron,0.3069
remites,desembosquemos,0.3087
remites,encetaremos,0.3290
remites,descostillasen,0.3324
matriculada,isotropia,0.1752
matriculada,goncearemos,0.1880
matriculada,convencimiento,0.1928
matriculada,jaleco,0.2146
matriculada,aprestaria,0.2733
matriculada,desempolvariais,0.2749
matriculada,bizcas,0.2957
matriculada,enamorar,0.3049
matriculada,catervas,0.3072
matriculada,reincidieres,0.3088
manducabas,roseasen,0.1854
manducabas,emplumases,0.2048
manducabas,peluqueases,0.2510
manducabas,lengueteaste,0.2689
manducabas,declinare,0.2756
manducabas,drenabas,0.2773
manducabas,deshonradora,0.2856
manducabas,desembragar,0.2906
manducabas,remachadora,0.2921
manducabas,reenvidados,0.2927
redilaramos,linfoides,0.1800
redilaramos,rapuzaste,0.2190
redilaramos,ciguatare,0.2341
redilaramos,chinelazo,0.2366
redilaramos,cundundean,0.2835
redilaramos,desmesuraremos,0.2934
redilaramos,reajustabais,0.2965
redilaramos,emparrillado,0.3045
redilaramos,aloquecido,0.3057
redilaramos,costados,0.3221
ladrillados,añusgara,0.1265
ladrillados,expectorabas,0.2589
ladrillados,reconcentras,0.2897
ladrillados,aldohexosa,0.2917
ladrillados,horquillabas,0.2940
ladrillados,arqueta,0.2994
ladrillados,dedicatorias,0.3145
ladrillados,eludiendo,0.3163
ladrillados,desencuevarias,0.3307
ladrillados,salpresais,0.3433
perenne,castreña,0.1588
perenne,ataracearemos,0.2104
perenne,embreemos,0.2144
perenne,amaitinasemos,0.2154
perenne,paraliticada,0.2392
perenne,achantadas,0.2606
perenne,desmonetizabas,0.2708
perenne,desrancharian,0.2735
perenne,victorees,0.2766
perenne,ivernar,0.2802
mediocre,ennegreciereis,0.2413
mediocre,veneciano,0.2931
mediocre,frontinos,0.2976
mediocre,destrenzadas,0.2996
mediocre,hollejuda,0.3332
mediocre,aletarguen,0.3477
mediocre,xantomas,0.3544
mediocre,orejeariais,0.3571
mediocre,celebrado,0.3635
mediocre,rebañe,0.3825
velaria,bisados,0.1527
velaria,retunda,0.2791
velaria,diaconar,0.3153
velaria,crispaban,0.3411
velaria,enlabiaba,0.3622
velaria,espumeamos,0.3649
velaria,desentrenad,0.3763
velaria,estatifico,0.3781
velaria,escamotasemos,0.3816
velaria,acetrinada,0.3893
deshelaremos,quebrachos,0.2138
deshelaremos,puteada,0.2185
deshelaremos,reataremos,0.2567
deshelaremos,piromania,0.2663
deshelaremos,atañederas,0.2670
deshelaremos,conviviras,0.2701
deshelaremos,redolaremos,0.2780
deshelaremos,hopearon,0.2799
deshelaremos,deserticolas,0.2821
deshelaremos,desplanchan,0.2844
cobardearan,despajadoras,0.2541
cobardearan,zaracearon,0.2653
cobardearan,pizcasen,0.2674
cobardearan,antejo,0.2889
cobardearan,aguachan,0.2928
cobardearan,entulleceria,0.3066
cobardearan,asocairo,0.3121
cobardearan,mimetismo,0.3266
cobardearan,vipereo,0.3438
cobardearan,abromaron,0.3476
cacharrientos,contraatacan,0.1935
cacharrientos,recompensas,0.2140
cacharrientos,pesebres,0.2296
cacharrientos,embarrialen,0.2615
cacharrientos,puntillado,0.2710
cacharrientos,acabañado,0.2774
cacharrientos,challados,0.2828
cacharrientos,desembargaria,0.2850
cacharrientos,enllantan,0.2860
cacharrientos,casaderos,0.3084
emputar,sexistas,0.2495
emputar,canonizaron,0.3061
emputar,pordiosearas,0.3069
emputar,esbatimentaba,0.3082
emputar,desazoguen,0.3310
emputar,despaturraren,0.3320
emputar,laburan,0.3435
emputar,rayendo,0.3532
emputar,perseverantes,0.3612
emputar,manifesto,0.3700
matricarias,derriscaseis,0.2602
matricarias,deslabonariamos,0.3657
matricarias,subsiguen,0.3982
matricarias,boquines,0.4062
matricarias,entorilo,0.4217
matricarias,abusaran,0.4517
matricarias,castigase,0.4519
matricarias,desmayeis,0.4565
matricarias,abotonais,0.4574
matricarias,dosalbas,0.4581
casinete,espolinase,0.2492
casinete,enfadaba,0.2733
casinete,acodalaba,0.2994
casinete,deflagre,0.3071
casinete,repulieseis,0.3242
casinete,icen,0.3415
casinete,espitos,0.3449
casinete,urbanizaran,0.3689
casinete,amurrasen,0.3745
casinete,congojada,0.3779
amortizacion,jaspeado,0.1246
amortizacion,escozar,0.1914
amortizacion,inhestara,0.2049
amortizacion,taimaramos,0.2098
amortizacion,sibilitico,0.2533
amortizacion,chicanead,0.2547
amortizacion,flojeemos,0.2635
amortizacion,arrastro,0.2659
amortizacion,menstruarias,0.2664
amortizacion,enclochaste,0.2681
desvarian,sorprendeis,0.2129
desvarian,desahijamos,0.2288
desvarian,baulera,0.2409
desvarian,soliloquiabamos,0.2546
desvarian,descogollabamos,0.2688
desvarian,berceos,0.2795
desvarian,quimereemos,0.3123
desvarian,azulamos,0.3268
desvarian,desengancharia,0.3356
desvarian,precedi,0.3419
martiniegas,enjica,0.2378
martiniegas,audacias,0.3232
martiniegas,desortijemos,0.3275
martiniegas,avifaunicas,0.3486
martiniegas,escarabajeas,0.3690
